listing_id,neighbourhood,aspect,NA,PA,NSS
830016393128195155,Bang Sue,cleanliness,0,9,1.0
830016393128195155,Bang Sue,communication,0,5,1.0
830016393128195155,Bang Sue,location,0,5,1.0
830016393128195155,Bang Sue,value,0,3,1.0
830139526496050813,Huai Khwang,cleanliness,1,4,0.6
830139526496050813,Huai Khwang,communication,0,4,1.0
830139526496050813,Huai Khwang,location,0,5,1.0
830139526496050813,Huai Khwang,value,0,2,1.0
830161958701379182,Bang Khen,amenities,1,1,0.0
830161958701379182,Bang Khen,check_in,2,0,-1.0
830161958701379182,Bang Khen,cleanliness,1,25,0.9230769230769231
830161958701379182,Bang Khen,communication,5,32,0.7297297297297297
830161958701379182,Bang Khen,location,2,20,0.8181818181818182
830161958701379182,Bang Khen,value,0,8,1.0
830346626497734247,Huai Khwang,value,0,1,1.0
830870364945425748,Vadhana,amenities,0,2,1.0
830870364945425748,Vadhana,cleanliness,0,5,1.0
830870364945425748,Vadhana,communication,0,3,1.0
830870364945425748,Vadhana,location,1,4,0.6
830870364945425748,Vadhana,value,0,1,1.0
830915593885822234,Khlong Toei,amenities,6,3,-0.3333333333333333
830915593885822234,Khlong Toei,cleanliness,2,10,0.6666666666666666
830915593885822234,Khlong Toei,communication,1,9,0.8
830915593885822234,Khlong Toei,location,1,19,0.9
830915593885822234,Khlong Toei,value,0,4,1.0
830938891218750854,Khlong Toei,amenities,0,1,1.0
830938891218750854,Khlong Toei,cleanliness,0,7,1.0
830938891218750854,Khlong Toei,communication,1,11,0.8333333333333334
830938891218750854,Khlong Toei,location,0,7,1.0
830980688844189039,Ratchathewi,amenities,0,5,1.0
830980688844189039,Ratchathewi,check_in,0,1,1.0
830980688844189039,Ratchathewi,cleanliness,0,29,1.0
830980688844189039,Ratchathewi,communication,1,42,0.9534883720930233
830980688844189039,Ratchathewi,location,1,52,0.9622641509433962
830980688844189039,Ratchathewi,value,0,9,1.0
831047262762706195,Ratchathewi,cleanliness,0,2,1.0
831047262762706195,Ratchathewi,communication,1,2,0.3333333333333333
831047262762706195,Ratchathewi,location,0,2,1.0
831047262762706195,Ratchathewi,value,0,1,1.0
831082131544890492,Ratchathewi,amenities,0,3,1.0
831082131544890492,Ratchathewi,cleanliness,0,3,1.0
831082131544890492,Ratchathewi,communication,1,1,0.0
831082131544890492,Ratchathewi,location,0,1,1.0
831170151554054386,Bang Rak,amenities,0,1,1.0
831170151554054386,Bang Rak,check_in,0,2,1.0
831170151554054386,Bang Rak,cleanliness,1,10,0.8181818181818182
831170151554054386,Bang Rak,communication,0,14,1.0
831170151554054386,Bang Rak,location,0,14,1.0
831170151554054386,Bang Rak,value,0,3,1.0
831220605218652638,Khlong Toei,amenities,1,1,0.0
831220605218652638,Khlong Toei,cleanliness,0,8,1.0
831220605218652638,Khlong Toei,communication,0,15,1.0
831220605218652638,Khlong Toei,location,0,8,1.0
831400087065605110,Khlong Toei,amenities,2,5,0.42857142857142855
831400087065605110,Khlong Toei,check_in,0,2,1.0
831400087065605110,Khlong Toei,cleanliness,1,16,0.8823529411764706
831400087065605110,Khlong Toei,communication,0,34,1.0
831400087065605110,Khlong Toei,location,0,31,1.0
831400087065605110,Khlong Toei,value,0,5,1.0
831509636938814016,Khlong Toei,amenities,0,1,1.0
831509636938814016,Khlong Toei,cleanliness,0,5,1.0
831509636938814016,Khlong Toei,communication,0,14,1.0
831509636938814016,Khlong Toei,location,1,12,0.8461538461538461
831509636938814016,Khlong Toei,value,0,4,1.0
831560742031623301,Vadhana,cleanliness,0,3,1.0
831560742031623301,Vadhana,communication,0,1,1.0
831560742031623301,Vadhana,location,0,2,1.0
831615148455425046,Vadhana,cleanliness,0,1,1.0
831615148455425046,Vadhana,communication,0,2,1.0
831615148455425046,Vadhana,location,0,6,1.0
831630783888178055,Vadhana,amenities,2,0,-1.0
831630783888178055,Vadhana,check_in,0,4,1.0
831630783888178055,Vadhana,cleanliness,1,9,0.8
831630783888178055,Vadhana,communication,1,22,0.9130434782608695
831630783888178055,Vadhana,location,0,23,1.0
831630783888178055,Vadhana,value,0,1,1.0
831676763677688987,Khlong Toei,communication,0,4,1.0
831676763677688987,Khlong Toei,location,0,1,1.0
831709502937971603,Vadhana,amenities,1,2,0.3333333333333333
831709502937971603,Vadhana,cleanliness,3,11,0.5714285714285714
831709502937971603,Vadhana,communication,1,9,0.8
831709502937971603,Vadhana,location,0,16,1.0
831709502937971603,Vadhana,value,1,1,0.0
831712677169000460,Khlong Toei,communication,0,2,1.0
831712677169000460,Khlong Toei,location,0,2,1.0
831790031315542248,Bang Sue,communication,0,4,1.0
831790031315542248,Bang Sue,location,0,1,1.0
831790031315542248,Bang Sue,value,0,1,1.0
831838027624327756,Yan na wa,amenities,0,2,1.0
831838027624327756,Yan na wa,check_in,0,1,1.0
831838027624327756,Yan na wa,cleanliness,0,2,1.0
831838027624327756,Yan na wa,communication,0,7,1.0
832035028693107417,Phaya Thai,cleanliness,0,1,1.0
832035028693107417,Phaya Thai,communication,0,4,1.0
832035028693107417,Phaya Thai,location,0,1,1.0
832035028693107417,Phaya Thai,value,0,1,1.0
832037499020793889,Pra Wet,cleanliness,0,1,1.0
832037499020793889,Pra Wet,value,0,1,1.0
832180384097590793,Vadhana,location,0,1,1.0
832189252428162207,Vadhana,location,0,5,1.0
832261099396846687,Vadhana,check_in,1,0,-1.0
832261099396846687,Vadhana,cleanliness,1,6,0.7142857142857143
832261099396846687,Vadhana,communication,3,7,0.4
832261099396846687,Vadhana,location,0,10,1.0
832261099396846687,Vadhana,value,1,4,0.6
832288620369254136,Vadhana,amenities,1,1,0.0
832288620369254136,Vadhana,check_in,0,2,1.0
832288620369254136,Vadhana,cleanliness,0,6,1.0
832288620369254136,Vadhana,communication,0,7,1.0
832288620369254136,Vadhana,location,0,3,1.0
832288620369254136,Vadhana,value,0,2,1.0
832388247206109663,Khlong Toei,amenities,0,2,1.0
832388247206109663,Khlong Toei,cleanliness,1,2,0.3333333333333333
832388247206109663,Khlong Toei,communication,0,3,1.0
832388247206109663,Khlong Toei,location,1,6,0.7142857142857143
832408993793319617,Phra Nakhon,cleanliness,0,2,1.0
832408993793319617,Phra Nakhon,communication,0,2,1.0
832408993793319617,Phra Nakhon,location,0,5,1.0
832408993793319617,Phra Nakhon,value,0,3,1.0
832467904303658646,Huai Khwang,amenities,0,1,1.0
832471742016304927,Vadhana,check_in,0,1,1.0
832471742016304927,Vadhana,communication,0,3,1.0
832471742016304927,Vadhana,location,1,3,0.5
832478652280924507,Chatu Chak,cleanliness,0,2,1.0
832478652280924507,Chatu Chak,location,0,1,1.0
832478652280924507,Chatu Chak,value,0,1,1.0
832533074328687312,Vadhana,cleanliness,0,5,1.0
832533074328687312,Vadhana,communication,0,6,1.0
832533074328687312,Vadhana,location,0,8,1.0
832533074328687312,Vadhana,value,0,3,1.0
832775991283383664,Ratchathewi,amenities,0,2,1.0
832775991283383664,Ratchathewi,check_in,1,3,0.5
832775991283383664,Ratchathewi,cleanliness,1,29,0.9333333333333333
832775991283383664,Ratchathewi,communication,0,30,1.0
832775991283383664,Ratchathewi,location,2,39,0.9024390243902439
832775991283383664,Ratchathewi,value,0,4,1.0
832856882877224612,Parthum Wan,communication,0,1,1.0
832859709036787551,Chatu Chak,communication,1,1,0.0
832859709036787551,Chatu Chak,location,0,2,1.0
832989956503365735,Vadhana,check_in,0,1,1.0
832989956503365735,Vadhana,cleanliness,0,2,1.0
832989956503365735,Vadhana,communication,1,8,0.7777777777777778
832989956503365735,Vadhana,location,1,7,0.75
832989956503365735,Vadhana,value,0,3,1.0
833170119251331960,Vadhana,amenities,0,1,1.0
833170119251331960,Vadhana,cleanliness,0,8,1.0
833170119251331960,Vadhana,communication,0,11,1.0
833170119251331960,Vadhana,location,2,10,0.6666666666666666
833170119251331960,Vadhana,value,0,1,1.0
833576048532018976,Phaya Thai,amenities,0,1,1.0
833576048532018976,Phaya Thai,cleanliness,0,11,1.0
833576048532018976,Phaya Thai,communication,0,14,1.0
833576048532018976,Phaya Thai,location,0,12,1.0
833576048532018976,Phaya Thai,value,0,2,1.0
833691267137836959,Bang Phlat,amenities,0,1,1.0
833691267137836959,Bang Phlat,cleanliness,0,2,1.0
833691267137836959,Bang Phlat,communication,0,5,1.0
833691267137836959,Bang Phlat,location,0,1,1.0
833691267137836959,Bang Phlat,value,0,2,1.0
833781073472237405,Bang Phlat,amenities,1,1,0.0
833781073472237405,Bang Phlat,cleanliness,0,3,1.0
833781073472237405,Bang Phlat,communication,0,5,1.0
833781073472237405,Bang Phlat,location,0,3,1.0
833804185087661421,Huai Khwang,amenities,0,1,1.0
833804185087661421,Huai Khwang,cleanliness,0,1,1.0
833804185087661421,Huai Khwang,communication,0,8,1.0
833804185087661421,Huai Khwang,location,1,9,0.8
833804185087661421,Huai Khwang,value,0,1,1.0
833823752057218393,Huai Khwang,cleanliness,0,1,1.0
833823752057218393,Huai Khwang,communication,0,1,1.0
833823752057218393,Huai Khwang,value,0,1,1.0
833829321009907923,Huai Khwang,amenities,1,2,0.3333333333333333
833829321009907923,Huai Khwang,check_in,2,2,0.0
833829321009907923,Huai Khwang,cleanliness,4,10,0.42857142857142855
833829321009907923,Huai Khwang,communication,4,6,0.2
833829321009907923,Huai Khwang,location,3,6,0.3333333333333333
833829321009907923,Huai Khwang,value,0,1,1.0
833858449347914012,Huai Khwang,amenities,0,1,1.0
833858449347914012,Huai Khwang,cleanliness,0,1,1.0
833858449347914012,Huai Khwang,communication,1,0,-1.0
833858449347914012,Huai Khwang,location,0,2,1.0
833858449347914012,Huai Khwang,value,0,1,1.0
833865630977758248,Khlong San,amenities,1,5,0.6666666666666666
833865630977758248,Khlong San,check_in,0,1,1.0
833865630977758248,Khlong San,cleanliness,0,10,1.0
833865630977758248,Khlong San,communication,0,7,1.0
833865630977758248,Khlong San,location,0,20,1.0
833865630977758248,Khlong San,value,0,5,1.0
833983085168678655,Huai Khwang,cleanliness,0,2,1.0
833983085168678655,Huai Khwang,communication,0,2,1.0
833983085168678655,Huai Khwang,location,0,3,1.0
834431101514846712,Huai Khwang,communication,0,1,1.0
834431101514846712,Huai Khwang,value,0,1,1.0
834534023556798517,Din Daeng,amenities,0,1,1.0
834534023556798517,Din Daeng,communication,0,1,1.0
834534023556798517,Din Daeng,location,0,1,1.0
834534023556798517,Din Daeng,value,0,3,1.0
834551549370956945,Parthum Wan,amenities,0,2,1.0
834551549370956945,Parthum Wan,check_in,0,1,1.0
834551549370956945,Parthum Wan,cleanliness,0,20,1.0
834551549370956945,Parthum Wan,communication,1,39,0.95
834551549370956945,Parthum Wan,location,1,15,0.875
834551549370956945,Parthum Wan,value,0,11,1.0
834552541329480585,Phra Khanong,amenities,0,5,1.0
834552541329480585,Phra Khanong,cleanliness,1,11,0.8333333333333334
834552541329480585,Phra Khanong,communication,0,9,1.0
834552541329480585,Phra Khanong,location,0,24,1.0
834602894203927574,Ratchathewi,cleanliness,0,1,1.0
834602894203927574,Ratchathewi,communication,0,2,1.0
835039357481236025,Wang Thong Lang,communication,0,2,1.0
835206288160464423,Bang Kapi,amenities,0,2,1.0
835206288160464423,Bang Kapi,cleanliness,0,15,1.0
835206288160464423,Bang Kapi,communication,2,13,0.7333333333333333
835206288160464423,Bang Kapi,location,0,12,1.0
835206288160464423,Bang Kapi,value,0,2,1.0
835213357254139719,Sathon,amenities,0,1,1.0
835213357254139719,Sathon,location,0,1,1.0
835217951733104857,Ratchathewi,amenities,0,1,1.0
835217951733104857,Ratchathewi,cleanliness,0,2,1.0
835217951733104857,Ratchathewi,communication,0,3,1.0
835217951733104857,Ratchathewi,location,0,2,1.0
835377390388055017,Ratchathewi,check_in,0,6,1.0
835377390388055017,Ratchathewi,cleanliness,0,23,1.0
835377390388055017,Ratchathewi,communication,0,39,1.0
835377390388055017,Ratchathewi,location,0,48,1.0
835377390388055017,Ratchathewi,value,0,13,1.0
835380082662470394,Khlong Toei,cleanliness,0,1,1.0
835380082662470394,Khlong Toei,location,0,2,1.0
835380082662470394,Khlong Toei,value,0,1,1.0
835476379553214220,Dusit,cleanliness,0,1,1.0
835476379553214220,Dusit,location,0,1,1.0
835489895306717597,Khlong Toei,amenities,0,7,1.0
835489895306717597,Khlong Toei,cleanliness,0,18,1.0
835489895306717597,Khlong Toei,communication,0,28,1.0
835489895306717597,Khlong Toei,location,1,24,0.92
835489895306717597,Khlong Toei,value,0,3,1.0
835808777484350961,Huai Khwang,communication,0,2,1.0
835808777484350961,Huai Khwang,location,0,2,1.0
835822756958846720,Sathon,amenities,0,1,1.0
835822756958846720,Sathon,check_in,0,1,1.0
835822756958846720,Sathon,cleanliness,0,1,1.0
835822756958846720,Sathon,communication,0,2,1.0
835908433506191610,Bang Phlat,amenities,0,1,1.0
835908433506191610,Bang Phlat,cleanliness,0,4,1.0
835908433506191610,Bang Phlat,location,0,7,1.0
835961244802414132,Phaya Thai,cleanliness,0,3,1.0
835961244802414132,Phaya Thai,communication,0,5,1.0
835961244802414132,Phaya Thai,location,0,3,1.0
835988088562949564,Vadhana,amenities,1,1,0.0
835988088562949564,Vadhana,cleanliness,0,2,1.0
835988088562949564,Vadhana,communication,1,3,0.5
835988088562949564,Vadhana,location,0,2,1.0
835988088562949564,Vadhana,value,1,0,-1.0
836006601704469658,Khlong Toei,amenities,1,0,-1.0
836006601704469658,Khlong Toei,check_in,2,0,-1.0
836006601704469658,Khlong Toei,cleanliness,0,1,1.0
836006601704469658,Khlong Toei,communication,1,2,0.3333333333333333
836006601704469658,Khlong Toei,location,2,6,0.5
836006601704469658,Khlong Toei,value,0,1,1.0
836041812137612604,Vadhana,cleanliness,1,2,0.3333333333333333
836041812137612604,Vadhana,communication,0,2,1.0
836041812137612604,Vadhana,location,1,5,0.6666666666666666
836094515409841649,Bangkok Yai,amenities,0,1,1.0
836094515409841649,Bangkok Yai,check_in,0,1,1.0
836094515409841649,Bangkok Yai,cleanliness,0,1,1.0
836094515409841649,Bangkok Yai,communication,0,1,1.0
836094515409841649,Bangkok Yai,location,0,2,1.0
836094515409841649,Bangkok Yai,value,0,2,1.0
836138924874494988,Vadhana,amenities,0,1,1.0
836138924874494988,Vadhana,cleanliness,0,5,1.0
836138924874494988,Vadhana,communication,0,9,1.0
836138924874494988,Vadhana,location,0,8,1.0
836138924874494988,Vadhana,value,0,2,1.0
836158954601733089,Vadhana,amenities,1,0,-1.0
836158954601733089,Vadhana,cleanliness,1,2,0.3333333333333333
836158954601733089,Vadhana,communication,0,1,1.0
836158954601733089,Vadhana,location,0,1,1.0
836565748151847131,Phra Khanong,check_in,0,1,1.0
836565748151847131,Phra Khanong,communication,0,5,1.0
836565748151847131,Phra Khanong,location,0,4,1.0
836565748151847131,Phra Khanong,value,0,2,1.0
836600425099577898,Din Daeng,amenities,0,1,1.0
836600425099577898,Din Daeng,check_in,0,1,1.0
836600425099577898,Din Daeng,cleanliness,0,6,1.0
836600425099577898,Din Daeng,communication,0,8,1.0
836600425099577898,Din Daeng,location,1,11,0.8333333333333334
836600425099577898,Din Daeng,value,0,2,1.0
836666297790611877,Suanluang,amenities,0,2,1.0
836666297790611877,Suanluang,cleanliness,0,3,1.0
836666297790611877,Suanluang,communication,0,3,1.0
836666297790611877,Suanluang,location,1,1,0.0
836692701721764642,Khlong Toei,check_in,0,1,1.0
836692701721764642,Khlong Toei,cleanliness,3,1,-0.5
836692701721764642,Khlong Toei,communication,1,3,0.5
836692701721764642,Khlong Toei,location,0,4,1.0
836692701721764642,Khlong Toei,value,0,1,1.0
836715150093004548,Phra Khanong,amenities,0,3,1.0
836715150093004548,Phra Khanong,check_in,0,1,1.0
836715150093004548,Phra Khanong,cleanliness,0,6,1.0
836715150093004548,Phra Khanong,communication,0,12,1.0
836715150093004548,Phra Khanong,location,0,11,1.0
836715150093004548,Phra Khanong,value,0,1,1.0
836811233664446366,Parthum Wan,amenities,0,1,1.0
836811233664446366,Parthum Wan,check_in,0,1,1.0
836811233664446366,Parthum Wan,cleanliness,0,1,1.0
836811233664446366,Parthum Wan,communication,0,4,1.0
836811233664446366,Parthum Wan,location,0,5,1.0
836811233664446366,Parthum Wan,value,0,1,1.0
836821651857605072,Vadhana,cleanliness,0,3,1.0
836821651857605072,Vadhana,communication,0,3,1.0
836821651857605072,Vadhana,location,0,1,1.0
836821651857605072,Vadhana,value,1,0,-1.0
836840604634558034,Vadhana,amenities,0,2,1.0
836840604634558034,Vadhana,check_in,1,1,0.0
836840604634558034,Vadhana,cleanliness,2,16,0.7777777777777778
836840604634558034,Vadhana,communication,1,17,0.8888888888888888
836840604634558034,Vadhana,location,2,10,0.6666666666666666
836840604634558034,Vadhana,value,1,3,0.5
836842203621841086,Parthum Wan,check_in,0,2,1.0
836842203621841086,Parthum Wan,cleanliness,0,7,1.0
836842203621841086,Parthum Wan,communication,0,13,1.0
836842203621841086,Parthum Wan,location,0,8,1.0
836842203621841086,Parthum Wan,value,0,3,1.0
837114123272156208,Khlong Toei,cleanliness,0,1,1.0
837114123272156208,Khlong Toei,communication,0,1,1.0
837248502217942896,Khlong Toei,check_in,0,2,1.0
837248502217942896,Khlong Toei,cleanliness,1,1,0.0
837248502217942896,Khlong Toei,communication,0,3,1.0
837248502217942896,Khlong Toei,location,0,6,1.0
837248502217942896,Khlong Toei,value,0,4,1.0
837304346015665125,Vadhana,location,0,1,1.0
837316921463044469,Wang Thong Lang,amenities,0,1,1.0
837316921463044469,Wang Thong Lang,cleanliness,0,8,1.0
837316921463044469,Wang Thong Lang,communication,0,17,1.0
837316921463044469,Wang Thong Lang,location,0,9,1.0
837316921463044469,Wang Thong Lang,value,0,3,1.0
837465890952985739,Khlong Toei,amenities,0,1,1.0
837465890952985739,Khlong Toei,check_in,1,0,-1.0
837465890952985739,Khlong Toei,cleanliness,1,3,0.5
837465890952985739,Khlong Toei,communication,0,1,1.0
837465890952985739,Khlong Toei,location,0,3,1.0
837465890952985739,Khlong Toei,value,0,3,1.0
837489222788288326,Sathon,amenities,1,1,0.0
837489222788288326,Sathon,check_in,2,1,-0.3333333333333333
837489222788288326,Sathon,cleanliness,1,13,0.8571428571428571
837489222788288326,Sathon,communication,1,12,0.8461538461538461
837489222788288326,Sathon,location,0,9,1.0
837489222788288326,Sathon,value,1,3,0.5
837552149992676501,Bang Sue,value,0,1,1.0
837898930909101409,Vadhana,amenities,0,1,1.0
837898930909101409,Vadhana,communication,0,1,1.0
837898930909101409,Vadhana,location,0,1,1.0
837957074858466649,Bangkok Noi,communication,1,0,-1.0
838015395351522739,Vadhana,cleanliness,0,3,1.0
838015395351522739,Vadhana,communication,0,1,1.0
838015395351522739,Vadhana,location,0,2,1.0
838111949304012024,Ratchathewi,check_in,1,1,0.0
838111949304012024,Ratchathewi,cleanliness,0,6,1.0
838111949304012024,Ratchathewi,communication,2,6,0.5
838111949304012024,Ratchathewi,location,0,5,1.0
838111949304012024,Ratchathewi,value,0,2,1.0
838171720913607991,Phra Khanong,cleanliness,0,5,1.0
838171720913607991,Phra Khanong,communication,0,11,1.0
838171720913607991,Phra Khanong,location,0,5,1.0
838171720913607991,Phra Khanong,value,1,1,0.0
838181687358247151,Phra Khanong,amenities,1,0,-1.0
838181687358247151,Phra Khanong,check_in,0,1,1.0
838181687358247151,Phra Khanong,cleanliness,1,4,0.6
838181687358247151,Phra Khanong,communication,0,6,1.0
838181687358247151,Phra Khanong,location,0,3,1.0
838181687358247151,Phra Khanong,value,1,2,0.3333333333333333
838217777586148423,Suanluang,amenities,0,3,1.0
838217777586148423,Suanluang,cleanliness,0,3,1.0
838217777586148423,Suanluang,communication,0,5,1.0
838217777586148423,Suanluang,location,0,7,1.0
838224849888980233,Vadhana,amenities,1,4,0.6
838224849888980233,Vadhana,check_in,0,1,1.0
838224849888980233,Vadhana,cleanliness,3,14,0.6470588235294118
838224849888980233,Vadhana,communication,1,24,0.92
838224849888980233,Vadhana,location,1,25,0.9230769230769231
838224849888980233,Vadhana,value,1,3,0.5
838268771085087627,Khlong Toei,amenities,1,6,0.7142857142857143
838268771085087627,Khlong Toei,check_in,1,1,0.0
838268771085087627,Khlong Toei,cleanliness,0,23,1.0
838268771085087627,Khlong Toei,communication,0,28,1.0
838268771085087627,Khlong Toei,location,2,35,0.8918918918918919
838268771085087627,Khlong Toei,value,0,5,1.0
838272665646716390,Huai Khwang,amenities,0,2,1.0
838272665646716390,Huai Khwang,cleanliness,0,2,1.0
838272665646716390,Huai Khwang,communication,0,8,1.0
838272665646716390,Huai Khwang,location,1,8,0.7777777777777778
838277362709377489,Lat Krabang,amenities,1,5,0.6666666666666666
838277362709377489,Lat Krabang,check_in,1,8,0.7777777777777778
838277362709377489,Lat Krabang,cleanliness,0,51,1.0
838277362709377489,Lat Krabang,communication,2,39,0.9024390243902439
838277362709377489,Lat Krabang,location,7,68,0.8133333333333334
838277362709377489,Lat Krabang,value,2,9,0.6363636363636364
838637607091495521,Dusit,communication,1,0,-1.0
838637607091495521,Dusit,location,0,1,1.0
838689942602530308,Don Mueang,amenities,1,3,0.5
838689942602530308,Don Mueang,cleanliness,0,7,1.0
838689942602530308,Don Mueang,communication,0,6,1.0
838689942602530308,Don Mueang,location,0,6,1.0
838690553172959780,Parthum Wan,location,0,1,1.0
838757999314453274,Ratchathewi,amenities,1,2,0.3333333333333333
838757999314453274,Ratchathewi,check_in,0,1,1.0
838757999314453274,Ratchathewi,cleanliness,1,6,0.7142857142857143
838757999314453274,Ratchathewi,communication,0,14,1.0
838757999314453274,Ratchathewi,location,1,9,0.8
838757999314453274,Ratchathewi,value,0,2,1.0
839072379483266019,Huai Khwang,communication,0,1,1.0
839427169305439240,Vadhana,amenities,0,5,1.0
839427169305439240,Vadhana,check_in,0,3,1.0
839427169305439240,Vadhana,cleanliness,0,6,1.0
839427169305439240,Vadhana,communication,0,15,1.0
839427169305439240,Vadhana,location,0,18,1.0
839427169305439240,Vadhana,value,0,3,1.0
839473030094131200,Bang Sue,amenities,0,1,1.0
839473030094131200,Bang Sue,cleanliness,0,4,1.0
839473030094131200,Bang Sue,communication,0,5,1.0
839473030094131200,Bang Sue,location,0,5,1.0
839473030094131200,Bang Sue,value,0,1,1.0
839486086104186752,Khan Na Yao,check_in,0,3,1.0
839486086104186752,Khan Na Yao,cleanliness,0,3,1.0
839486086104186752,Khan Na Yao,communication,0,10,1.0
839486086104186752,Khan Na Yao,location,0,2,1.0
839486086104186752,Khan Na Yao,value,0,2,1.0
839563566383016925,Dusit,location,1,0,-1.0
839700795264325732,Huai Khwang,amenities,0,3,1.0
839700795264325732,Huai Khwang,cleanliness,0,12,1.0
839700795264325732,Huai Khwang,communication,0,12,1.0
839700795264325732,Huai Khwang,location,0,12,1.0
839700795264325732,Huai Khwang,value,0,4,1.0
839705263224951603,Phra Khanong,check_in,1,2,0.3333333333333333
839705263224951603,Phra Khanong,cleanliness,1,9,0.8
839705263224951603,Phra Khanong,communication,1,19,0.9
839705263224951603,Phra Khanong,location,1,22,0.9130434782608695
839705263224951603,Phra Khanong,value,0,1,1.0
839716562965485439,Phra Nakhon,amenities,1,2,0.3333333333333333
839716562965485439,Phra Nakhon,check_in,0,3,1.0
839716562965485439,Phra Nakhon,cleanliness,0,22,1.0
839716562965485439,Phra Nakhon,communication,2,23,0.84
839716562965485439,Phra Nakhon,location,1,30,0.9354838709677419
839716562965485439,Phra Nakhon,value,0,7,1.0
839759180579720515,Vadhana,cleanliness,0,2,1.0
840092163291241063,Phra Khanong,amenities,1,3,0.5
840092163291241063,Phra Khanong,cleanliness,1,9,0.8
840092163291241063,Phra Khanong,communication,0,3,1.0
840092163291241063,Phra Khanong,location,2,6,0.5
840092163291241063,Phra Khanong,value,0,2,1.0
840129876545683440,Chatu Chak,amenities,1,0,-1.0
840129876545683440,Chatu Chak,cleanliness,1,0,-1.0
840129876545683440,Chatu Chak,communication,1,0,-1.0
840129876545683440,Chatu Chak,location,0,1,1.0
840147955280951652,Thon buri,amenities,1,0,-1.0
840147955280951652,Thon buri,cleanliness,0,1,1.0
840147955280951652,Thon buri,communication,0,1,1.0
840147955280951652,Thon buri,location,0,1,1.0
840195542766450516,Bang Kho laen,amenities,0,1,1.0
840195542766450516,Bang Kho laen,cleanliness,0,3,1.0
840195542766450516,Bang Kho laen,communication,0,2,1.0
840195542766450516,Bang Kho laen,location,0,5,1.0
840195542766450516,Bang Kho laen,value,0,1,1.0
840295818723394456,Phra Nakhon,amenities,0,7,1.0
840295818723394456,Phra Nakhon,check_in,0,1,1.0
840295818723394456,Phra Nakhon,cleanliness,0,35,1.0
840295818723394456,Phra Nakhon,communication,1,34,0.9428571428571428
840295818723394456,Phra Nakhon,location,2,18,0.8
840295818723394456,Phra Nakhon,value,0,10,1.0
840812782149465797,Ratchathewi,cleanliness,0,1,1.0
840812782149465797,Ratchathewi,location,0,1,1.0
841079479079706012,Phra Nakhon,cleanliness,0,1,1.0
841079479079706012,Phra Nakhon,location,0,2,1.0
841079479079706012,Phra Nakhon,value,0,1,1.0
841198398940436530,Chatu Chak,amenities,1,0,-1.0
841198398940436530,Chatu Chak,check_in,0,1,1.0
841198398940436530,Chatu Chak,cleanliness,1,15,0.875
841198398940436530,Chatu Chak,communication,2,18,0.8
841198398940436530,Chatu Chak,location,1,27,0.9285714285714286
841198398940436530,Chatu Chak,value,0,5,1.0
841213221134281988,Din Daeng,cleanliness,0,1,1.0
841213221134281988,Din Daeng,communication,0,2,1.0
841213221134281988,Din Daeng,location,0,1,1.0
841288101583056486,Parthum Wan,amenities,0,9,1.0
841288101583056486,Parthum Wan,check_in,0,2,1.0
841288101583056486,Parthum Wan,cleanliness,0,11,1.0
841288101583056486,Parthum Wan,communication,0,22,1.0
841288101583056486,Parthum Wan,location,1,18,0.8947368421052632
841426284274640305,Chatu Chak,cleanliness,1,10,0.8181818181818182
841426284274640305,Chatu Chak,communication,1,12,0.8461538461538461
841426284274640305,Chatu Chak,location,1,13,0.8571428571428571
841426284274640305,Chatu Chak,value,0,2,1.0
841438472552497435,Chatu Chak,amenities,1,2,0.3333333333333333
841438472552497435,Chatu Chak,check_in,0,1,1.0
841438472552497435,Chatu Chak,cleanliness,0,3,1.0
841438472552497435,Chatu Chak,communication,0,3,1.0
841438472552497435,Chatu Chak,location,1,5,0.6666666666666666
841564604813576170,Din Daeng,amenities,1,0,-1.0
841564604813576170,Din Daeng,cleanliness,0,4,1.0
841564604813576170,Din Daeng,communication,1,11,0.8333333333333334
841564604813576170,Din Daeng,location,2,8,0.6
841564604813576170,Din Daeng,value,0,3,1.0
841573732478742015,Sathon,amenities,0,1,1.0
841573732478742015,Sathon,cleanliness,1,10,0.8181818181818182
841573732478742015,Sathon,communication,0,1,1.0
841573732478742015,Sathon,location,0,7,1.0
841573732478742015,Sathon,value,0,5,1.0
841632849156804941,Khlong Toei,cleanliness,0,3,1.0
841632849156804941,Khlong Toei,location,0,1,1.0
841645353237240654,Ratchathewi,amenities,2,2,0.0
841645353237240654,Ratchathewi,check_in,1,1,0.0
841645353237240654,Ratchathewi,cleanliness,1,8,0.7777777777777778
841645353237240654,Ratchathewi,communication,1,9,0.8
841645353237240654,Ratchathewi,location,0,15,1.0
841645353237240654,Ratchathewi,value,0,4,1.0
841700287486156473,Huai Khwang,amenities,1,0,-1.0
841700287486156473,Huai Khwang,cleanliness,0,3,1.0
841700287486156473,Huai Khwang,communication,0,3,1.0
841700287486156473,Huai Khwang,location,1,3,0.5
841700287486156473,Huai Khwang,value,0,1,1.0
841709796472255861,Ratchathewi,amenities,1,0,-1.0
841709796472255861,Ratchathewi,check_in,0,1,1.0
841709796472255861,Ratchathewi,cleanliness,0,1,1.0
841709796472255861,Ratchathewi,communication,0,2,1.0
841709796472255861,Ratchathewi,location,0,3,1.0
