listing_id,aspect,NSS_score
995305505436695344,location,0.8666666666666667
995305505436695344,value,1.0
995438540458246823,cleanliness,1.0
995438540458246823,communication,1.0
995438540458246823,location,1.0
995448841878928014,check_in,-1.0
995448841878928014,cleanliness,1.0
995448841878928014,communication,0.6
995448841878928014,location,1.0
995448841878928014,value,1.0
995518512811401519,check_in,1.0
995518512811401519,cleanliness,1.0
995518512811401519,communication,1.0
995518512811401519,location,1.0
996130701299473937,check_in,1.0
996130701299473937,cleanliness,1.0
996130701299473937,communication,0.0
996130701299473937,location,1.0
996311359583446155,amenities,1.0
996311359583446155,check_in,0.6666666666666666
996311359583446155,cleanliness,1.0
996311359583446155,communication,1.0
996311359583446155,location,1.0
996311359583446155,value,1.0
996624681719259960,amenities,1.0
996624681719259960,cleanliness,1.0
996624681719259960,communication,1.0
996624681719259960,location,1.0
996687188912390816,amenities,1.0
996687188912390816,cleanliness,1.0
996687188912390816,communication,1.0
996687188912390816,location,1.0
996687188912390816,value,1.0
996874065540825867,cleanliness,1.0
996874065540825867,communication,0.0
996874065540825867,location,1.0
997058822521850037,communication,1.0
997182977433341859,amenities,-1.0
997182977433341859,cleanliness,1.0
997182977433341859,communication,0.6666666666666666
997182977433341859,location,0.5
997182977433341859,value,0.0
997460293032054830,communication,1.0
997652389666135657,cleanliness,1.0
997652389666135657,communication,1.0
997652389666135657,location,1.0
997652389666135657,value,1.0
997740722404715569,amenities,1.0
997740722404715569,communication,1.0
997740722404715569,location,0.7142857142857143
997740722404715569,value,1.0
997791420136640807,amenities,-1.0
997791420136640807,cleanliness,1.0
997791420136640807,communication,1.0
997791420136640807,location,1.0
997791420136640807,value,1.0
997896518224758413,amenities,1.0
997896518224758413,cleanliness,1.0
997896518224758413,communication,1.0
997896518224758413,location,1.0
997896518224758413,value,1.0
998137091796212880,amenities,1.0
998146494245263151,cleanliness,0.0
998146494245263151,communication,1.0
998146494245263151,location,1.0
998146494245263151,value,-1.0
998194942745735649,check_in,1.0
998194942745735649,cleanliness,1.0
998194942745735649,communication,1.0
998194942745735649,location,1.0
998194942745735649,value,1.0
998249394902118781,amenities,1.0
998249394902118781,check_in,1.0
998249394902118781,cleanliness,1.0
998249394902118781,communication,0.935483870967742
998249394902118781,location,1.0
998249394902118781,value,1.0
998267525670351235,cleanliness,1.0
998267525670351235,communication,1.0
998267525670351235,location,1.0
998458081850337349,cleanliness,1.0
998458081850337349,communication,0.8181818181818182
998458081850337349,location,1.0
998458081850337349,value,1.0
998458089191907303,amenities,0.0
998458089191907303,cleanliness,0.3333333333333333
998458089191907303,communication,0.6
998458089191907303,location,0.6
998458089191907303,value,1.0
998472105341290982,amenities,1.0
998472105341290982,check_in,1.0
998472105341290982,cleanliness,1.0
998472105341290982,communication,1.0
998472105341290982,location,1.0
998505489230025955,communication,1.0
998505495335383579,cleanliness,1.0
998505495335383579,communication,1.0
998510833811590491,amenities,1.0
998510833811590491,cleanliness,1.0
998510833811590491,communication,1.0
998510833811590491,location,1.0
998607181078380016,amenities,1.0
998607181078380016,cleanliness,1.0
998607181078380016,communication,1.0
998607181078380016,location,1.0
998860741161121169,amenities,1.0
998860741161121169,cleanliness,1.0
998860741161121169,communication,1.0
998860741161121169,location,1.0
998860741161121169,value,1.0
998885665381656746,amenities,-0.3333333333333333
998885665381656746,check_in,1.0
998885665381656746,cleanliness,0.5238095238095238
998885665381656746,communication,0.8333333333333334
998885665381656746,location,1.0
998885665381656746,value,0.7142857142857143
998905337101423671,amenities,0.5
998905337101423671,cleanliness,0.6363636363636364
998905337101423671,communication,0.8666666666666667
998905337101423671,location,0.5
998905337101423671,value,1.0
999012601600326397,cleanliness,1.0
999333360841857528,amenities,0.6
999333360841857528,cleanliness,1.0
999333360841857528,communication,1.0
999333360841857528,location,1.0
999333360841857528,value,1.0
999634722981933620,amenities,1.0
999634722981933620,cleanliness,1.0
999634722981933620,communication,1.0
999634722981933620,location,1.0
999696276920565825,cleanliness,0.2
999696276920565825,communication,1.0
999696276920565825,location,0.6666666666666666
999696276920565825,value,1.0
999708216934457882,amenities,-1.0
999708216934457882,cleanliness,0.7777777777777778
999708216934457882,communication,1.0
999708216934457882,location,1.0
999708216934457882,value,1.0
999732794767275005,communication,1.0
999732794767275005,location,1.0
999733932050983281,amenities,0.25
999733932050983281,check_in,1.0
999733932050983281,cleanliness,0.5
999733932050983281,communication,0.7647058823529411
999733932050983281,location,0.8181818181818182
999733932050983281,value,1.0
999759118766231384,amenities,-1.0
999759118766231384,cleanliness,1.0
999759118766231384,communication,1.0
999759118766231384,location,0.5
999772628497454589,cleanliness,1.0
999772628497454589,communication,1.0
999772628497454589,location,1.0
999772628497454589,value,1.0
1000333457891529690,amenities,-1.0
1000333457891529690,cleanliness,1.0
1000333457891529690,communication,0.0
1000333457891529690,location,0.3333333333333333
1000417319296264116,amenities,0.6666666666666666
1000417319296264116,check_in,0.0
1000417319296264116,cleanliness,1.0
1000417319296264116,communication,0.925925925925926
1000417319296264116,location,1.0
1000417319296264116,value,0.4285714285714285
1000425129996775382,amenities,1.0
1000425129996775382,cleanliness,1.0
1000425129996775382,communication,1.0
1000425129996775382,location,1.0
1000425129996775382,value,1.0
1000427460611414626,amenities,0.5
1000427460611414626,check_in,-1.0
1000427460611414626,cleanliness,0.6
1000427460611414626,communication,0.8
1000427460611414626,location,1.0
1000427460611414626,value,0.6
1000493811358232406,amenities,-1.0
1000493811358232406,cleanliness,-1.0
1000493811358232406,communication,1.0
1000493811358232406,location,1.0
1000493924240071772,amenities,1.0
1000493924240071772,communication,1.0
1000493924240071772,location,1.0
1000638783716836557,cleanliness,1.0
1000638783716836557,communication,1.0
1000638783716836557,location,1.0
1000644084368754453,amenities,1.0
1000644084368754453,check_in,1.0
1000644084368754453,cleanliness,0.875
1000644084368754453,communication,0.92
1000644084368754453,location,0.9166666666666666
1000644084368754453,value,1.0
1000658732914710736,amenities,0.3333333333333333
1000658732914710736,cleanliness,1.0
1000658732914710736,communication,1.0
1000658732914710736,location,1.0
1000658732914710736,value,0.6666666666666666
1001028952444995304,communication,1.0
1001028952444995304,location,1.0
1001035395076878045,communication,1.0
1001035395076878045,location,1.0
1001143254997979312,amenities,0.7142857142857143
1001143254997979312,check_in,1.0
1001143254997979312,cleanliness,0.5555555555555556
1001143254997979312,communication,0.75
1001143254997979312,location,1.0
1001143254997979312,value,1.0
1001194326474938122,cleanliness,1.0
1001194326474938122,location,1.0
1001194326474938122,value,1.0
1001220032831346559,amenities,1.0
1001220032831346559,check_in,1.0
1001220032831346559,cleanliness,1.0
1001220032831346559,communication,1.0
1001220032831346559,location,1.0
1001220032831346559,value,1.0
1001221206888200309,cleanliness,1.0
1001221206888200309,communication,1.0
1001221206888200309,location,1.0
1001221206888200309,value,1.0
1001225267982022490,cleanliness,1.0
1001225267982022490,communication,1.0
1001225267982022490,location,1.0
1001256851145686271,amenities,0.75
1001256851145686271,check_in,1.0
1001256851145686271,cleanliness,1.0
1001256851145686271,communication,0.9615384615384616
1001256851145686271,location,0.9696969696969696
1001256851145686271,value,1.0
1001340630048689151,amenities,1.0
1001340630048689151,communication,1.0
1001340630048689151,location,1.0
1001340630048689151,value,1.0
1001419047913416665,check_in,1.0
1001419047913416665,cleanliness,1.0
1001419047913416665,communication,1.0
1001419047913416665,location,1.0
1001419047913416665,value,1.0
1001720989270212979,amenities,1.0
1001720989270212979,cleanliness,1.0
1001720989270212979,communication,1.0
1001720989270212979,location,1.0
1001720989270212979,value,1.0
1001780080527754343,amenities,1.0
1001780080527754343,check_in,1.0
1001780080527754343,cleanliness,1.0
1001780080527754343,communication,1.0
1001780080527754343,location,1.0
1001879086290368310,amenities,1.0
1001879086290368310,cleanliness,1.0
1001879086290368310,communication,0.4545454545454545
1001879086290368310,location,1.0
1001879086290368310,value,1.0
1001931390275568723,cleanliness,1.0
1001931390275568723,communication,1.0
1001931390275568723,location,1.0
1001944811453266009,amenities,-1.0
1001944811453266009,cleanliness,1.0
1001944811453266009,communication,0.3333333333333333
1001944811453266009,location,1.0
1001945079378659665,amenities,1.0
1001945079378659665,cleanliness,1.0
1001945079378659665,location,1.0
1001957840102553326,amenities,1.0
1001957840102553326,cleanliness,1.0
1001957840102553326,communication,1.0
1001957840102553326,location,1.0
1001957840102553326,value,1.0
1002117705740823417,amenities,0.0
1002117705740823417,cleanliness,1.0
1002117705740823417,communication,1.0
1002117705740823417,location,0.6
1002424188255346466,value,1.0
1002542489310218454,amenities,0.5
1002542489310218454,check_in,0.6
1002542489310218454,cleanliness,0.9285714285714286
1002542489310218454,communication,0.935483870967742
1002542489310218454,location,0.8181818181818182
1002542489310218454,value,1.0
1002779178121057062,cleanliness,1.0
1002779178121057062,communication,1.0
1002779178121057062,location,0.3333333333333333
1002797906443574691,amenities,0.3333333333333333
1002797906443574691,check_in,1.0
1002797906443574691,cleanliness,1.0
1002797906443574691,communication,1.0
1002797906443574691,location,0.9166666666666666
1002797906443574691,value,1.0
1002820195027667032,cleanliness,1.0
1002820195027667032,communication,1.0
1002820195027667032,location,0.6
1002820195027667032,value,1.0
1002892671665662953,amenities,1.0
1002892671665662953,check_in,1.0
1002892671665662953,cleanliness,1.0
1002892671665662953,communication,0.8571428571428571
1002892671665662953,location,0.9428571428571428
1002892671665662953,value,0.75
1003179702818096522,check_in,1.0
1003220632667434125,amenities,1.0
1003220632667434125,cleanliness,1.0
1003220632667434125,communication,1.0
1003220632667434125,location,1.0
1003295697991246879,communication,1.0
1003295697991246879,location,1.0
1003319888143172712,amenities,1.0
1003319888143172712,check_in,1.0
1003319888143172712,cleanliness,-0.1428571428571428
1003319888143172712,communication,1.0
1003319888143172712,location,1.0
1003319888143172712,value,1.0
1003326986219668770,amenities,-1.0
1003326986219668770,check_in,1.0
1003326986219668770,cleanliness,1.0
1003326986219668770,communication,1.0
1003326986219668770,location,0.6666666666666666
1003326986219668770,value,1.0
1003340180797676643,check_in,1.0
1003340180797676643,cleanliness,1.0
1003340180797676643,communication,1.0
1003340180797676643,location,1.0
1003340180797676643,value,1.0
1003350963616066336,amenities,1.0
1003350963616066336,cleanliness,1.0
1003350963616066336,communication,1.0
1003350963616066336,location,0.5
1003350963616066336,value,1.0
1003390861390032219,cleanliness,1.0
1003390861390032219,communication,1.0
1003390861390032219,location,1.0
1003390861390032219,value,1.0
1003459900054442049,amenities,0.6666666666666666
1003459900054442049,check_in,0.0
1003459900054442049,cleanliness,0.8181818181818182
1003459900054442049,communication,1.0
1003459900054442049,location,0.8
1003459900054442049,value,1.0
1003472157950109090,cleanliness,1.0
1003472157950109090,communication,1.0
1003472157950109090,location,0.7142857142857143
1003506110751255628,amenities,1.0
1003506110751255628,check_in,-1.0
1003506110751255628,cleanliness,1.0
1003506110751255628,communication,1.0
1003506110751255628,location,1.0
1003525134057044125,check_in,-1.0
1003525134057044125,cleanliness,-1.0
1003525134057044125,communication,1.0
1003525134057044125,location,1.0
1003547057168463457,amenities,0.5
1003547057168463457,check_in,0.0
1003547057168463457,cleanliness,0.8666666666666667
1003547057168463457,communication,0.875
1003547057168463457,location,0.92
1003547057168463457,value,1.0
1003558929822625271,amenities,0.75
1003558929822625271,check_in,1.0
1003558929822625271,cleanliness,0.9
1003558929822625271,communication,0.6923076923076923
1003558929822625271,location,1.0
1003558929822625271,value,1.0
1003559038961059016,amenities,0.3333333333333333
1003559038961059016,cleanliness,0.7142857142857143
1003559038961059016,communication,0.4285714285714285
1003559038961059016,location,1.0
1003559038961059016,value,1.0
1003801883657044680,amenities,1.0
1003801883657044680,cleanliness,1.0
1003801883657044680,communication,1.0
1003801883657044680,location,1.0
1003893987698003094,amenities,1.0
1003893987698003094,check_in,1.0
1003893987698003094,cleanliness,0.7777777777777778
1003893987698003094,communication,1.0
1003893987698003094,location,0.8823529411764706
1003893987698003094,value,0.3333333333333333
1003908944961670197,amenities,0.7142857142857143
1003908944961670197,check_in,1.0
1003908944961670197,cleanliness,1.0
1003908944961670197,communication,0.7894736842105263
1003908944961670197,location,1.0
1003908944961670197,value,1.0
1003955788192140452,cleanliness,1.0
1003955788192140452,communication,1.0
1003955788192140452,location,1.0
1003955788192140452,value,1.0
1004007169402418488,cleanliness,1.0
1004007169402418488,communication,1.0
1004007169402418488,location,1.0
1004008699669944156,cleanliness,1.0
1004008699669944156,communication,1.0
1004008699669944156,location,1.0
1004017121910839030,cleanliness,1.0
1004017121910839030,communication,1.0
1004017121910839030,location,1.0
1004017121910839030,value,1.0
1004025192629592951,amenities,1.0
1004025192629592951,cleanliness,1.0
1004025192629592951,communication,1.0
1004025192629592951,location,1.0
1004052763783336756,cleanliness,1.0
1004052763783336756,communication,1.0
1004059520968107858,check_in,1.0
1004059520968107858,cleanliness,1.0
1004059520968107858,communication,1.0
1004059520968107858,location,1.0
1004060184983021786,communication,1.0
1004074489404332693,location,1.0
1004074489404332693,value,1.0
1004083439508036451,amenities,1.0
1004083439508036451,check_in,1.0
1004083439508036451,cleanliness,1.0
1004083439508036451,communication,1.0
1004083439508036451,location,1.0
1004083439508036451,value,1.0
1004084251326678465,cleanliness,1.0
1004084251326678465,communication,1.0
1004084251326678465,location,1.0
1004091404567391422,cleanliness,1.0
1004091404567391422,communication,1.0
1004091404567391422,location,1.0
1004091404567391422,value,1.0
1004096828392754224,cleanliness,1.0
1004096828392754224,communication,1.0
1004096828392754224,location,1.0
1004102522641344033,amenities,-1.0
1004102522641344033,cleanliness,-1.0
1004102522641344033,communication,-1.0
1004102522641344033,location,0.0
1004104862818486537,amenities,0.0
1004104862818486537,cleanliness,0.25
1004104862818486537,communication,0.7142857142857143
1004104862818486537,location,1.0
1004104862818486537,value,1.0
1004111627795822708,amenities,-1.0
1004111627795822708,check_in,0.0
1004111627795822708,cleanliness,0.3333333333333333
1004111627795822708,communication,0.7142857142857143
1004111627795822708,location,1.0
1004111627795822708,value,1.0
1004135854496296275,cleanliness,1.0
1004135854496296275,communication,1.0
1004135854496296275,location,1.0
1004135854496296275,value,1.0
1004298830021050152,amenities,1.0
1004298830021050152,check_in,-1.0
1004298830021050152,cleanliness,0.8
1004298830021050152,communication,0.8461538461538461
1004298830021050152,location,0.8947368421052632
1004298830021050152,value,1.0
1004611755664942515,amenities,0.6
1004611755664942515,check_in,1.0
1004611755664942515,cleanliness,1.0
1004611755664942515,communication,1.0
1004611755664942515,location,0.75
1004611755664942515,value,1.0
1004715593602179826,amenities,1.0
1004715593602179826,cleanliness,1.0
1004715593602179826,communication,1.0
1004715593602179826,location,1.0
1004776104299634313,amenities,0.3333333333333333
1004776104299634313,cleanliness,0.8666666666666667
1004776104299634313,communication,1.0
1004776104299634313,location,0.95
1004776104299634313,value,1.0
1004841545249559886,amenities,0.5
1004841545249559886,check_in,0.0
1004841545249559886,cleanliness,0.7142857142857143
1004841545249559886,communication,0.5384615384615384
1004841545249559886,location,1.0
1004841545249559886,value,-0.3333333333333333
1004858183454869038,communication,1.0
1004858183454869038,location,1.0
1004884017107408213,amenities,1.0
1004884017107408213,check_in,1.0
1004884017107408213,cleanliness,1.0
1004884017107408213,communication,1.0
1004884017107408213,location,1.0
1004884017107408213,value,0.5
1005070778073794678,amenities,1.0
1005070778073794678,cleanliness,1.0
1005070778073794678,communication,1.0
1005070778073794678,location,1.0
1005070778073794678,value,1.0
1005245028936303073,cleanliness,1.0
1005389627661948330,location,1.0
1005390165392627081,cleanliness,1.0
1005395554990432968,amenities,1.0
1005395554990432968,cleanliness,1.0
1005395554990432968,communication,1.0
1005506393083809994,cleanliness,1.0
1005506393083809994,location,1.0
1005520510555547300,amenities,-1.0
1005520510555547300,cleanliness,0.6666666666666666
1005520510555547300,communication,0.875
1005520510555547300,location,0.8823529411764706
1005520510555547300,value,1.0
1005533509598602178,amenities,1.0
1005533509598602178,cleanliness,0.0
1005533509598602178,communication,1.0
1005533509598602178,location,1.0
1005533509598602178,value,1.0
1005544271414695931,amenities,1.0
1005544271414695931,check_in,0.0
1005544271414695931,cleanliness,1.0
1005544271414695931,communication,0.5
1005544271414695931,location,0.3333333333333333
1005544271414695931,value,1.0
1005604015129255779,amenities,1.0
1005604015129255779,communication,-1.0
1005734079605658513,amenities,1.0
1005734079605658513,check_in,1.0
1005734079605658513,cleanliness,0.8823529411764706
1005734079605658513,communication,0.8
1005734079605658513,location,1.0
1005734079605658513,value,1.0
1005920046301094368,cleanliness,1.0
1005920046301094368,communication,-1.0
1005920046301094368,location,1.0
1005920046301094368,value,1.0
1006115921692641256,check_in,1.0
1006115921692641256,cleanliness,0.5555555555555556
1006115921692641256,communication,1.0
1006115921692641256,location,0.5
1006115921692641256,value,1.0
1006225456236057807,amenities,1.0
1006225456236057807,cleanliness,-1.0
1006225456236057807,communication,0.5
1006225456236057807,location,1.0
1006230898065998004,cleanliness,1.0
1006230898065998004,location,1.0
1006230898065998004,value,1.0
1006237292420277116,amenities,1.0
1006237292420277116,communication,1.0
1006237292420277116,location,1.0
1006315492752604525,cleanliness,1.0
1006315492752604525,communication,1.0
1006453420451261736,amenities,-1.0
1006453420451261736,cleanliness,-1.0
1006453420451261736,communication,1.0
1006453420451261736,location,1.0
1006465541999495173,amenities,-1.0
1006465541999495173,cleanliness,0.6666666666666666
1006465541999495173,communication,1.0
1006465541999495173,location,1.0
1006480363542539882,amenities,0.5
1006480363542539882,cleanliness,1.0
1006480363542539882,communication,0.8823529411764706
1006480363542539882,location,1.0
1006480363542539882,value,0.75
1006513164318931663,cleanliness,1.0
1006513164318931663,communication,1.0
1006513164318931663,location,1.0
1006513164318931663,value,1.0
1006532925643121696,check_in,1.0
1006532925643121696,location,1.0
1006813777539492510,amenities,0.0
1006813777539492510,cleanliness,1.0
1006813777539492510,communication,1.0
1006813777539492510,location,0.8947368421052632
1006813777539492510,value,1.0
1006959146834218337,amenities,1.0
1006959146834218337,check_in,1.0
1006959146834218337,communication,1.0
1006970560780814321,cleanliness,1.0
1006970560780814321,communication,1.0
1006970560780814321,location,1.0
1007150128777800106,cleanliness,1.0
1007150128777800106,communication,1.0
1007150128777800106,location,1.0
1007150128777800106,value,1.0
1007165866519606100,check_in,1.0
1007165866519606100,cleanliness,1.0
1007165866519606100,communication,1.0
1007165866519606100,location,1.0
1007165866519606100,value,1.0
1007626888383890518,check_in,1.0
1007626888383890518,cleanliness,0.7142857142857143
1007626888383890518,communication,1.0
1007626888383890518,location,0.8181818181818182
1007626888383890518,value,1.0
1007668458783195274,communication,1.0
1007668458783195274,location,0.2
1007668458783195274,value,1.0
1007705078963209061,communication,1.0
1007828072432467067,amenities,1.0
1007828072432467067,cleanliness,1.0
1007828072432467067,communication,1.0
1007828072432467067,location,1.0
1007878036661474838,cleanliness,1.0
1007878036661474838,communication,1.0
1007878036661474838,location,1.0
1008004264802156537,amenities,1.0
1008004264802156537,cleanliness,1.0
1008004264802156537,communication,1.0
1008004264802156537,location,1.0
1008004264802156537,value,1.0
1008215436706683645,communication,1.0
1008215436706683645,location,1.0
1008381168738582531,cleanliness,1.0
1008381168738582531,communication,1.0
1008407377136998143,amenities,1.0
1008407377136998143,check_in,1.0
1008407377136998143,cleanliness,1.0
1008407377136998143,communication,1.0
1008407377136998143,location,0.7777777777777778
1008407377136998143,value,1.0
1008449047914528613,cleanliness,1.0
1008449047914528613,communication,1.0
1008449047914528613,location,1.0
1008451770647189469,communication,1.0
1008451770647189469,location,0.0
1008501062214582907,amenities,0.0
1008501062214582907,cleanliness,1.0
1008501062214582907,communication,0.4285714285714285
1008501062214582907,location,1.0
1008890949508600317,location,0.0
1008890949508600317,value,0.0
1009012703774017123,cleanliness,1.0
1009012703774017123,location,1.0
1009030065448967599,cleanliness,1.0
1009030065448967599,communication,1.0
1009030065448967599,location,1.0
1009030065448967599,value,1.0
1009034735451249806,cleanliness,0.2
1009034735451249806,communication,0.5
1009034735451249806,location,1.0
1009034735451249806,value,0.0
1009042192320023244,amenities,1.0
1009042192320023244,cleanliness,1.0
1009042192320023244,communication,1.0
1009042192320023244,location,1.0
1009042192320023244,value,1.0
1009063422592580689,cleanliness,1.0
1009063422592580689,communication,1.0
1009063422592580689,location,1.0
1009063422592580689,value,1.0
1009083246895061385,amenities,1.0
1009083246895061385,cleanliness,1.0
1009083246895061385,communication,1.0
1009083246895061385,location,1.0
1009105345520398041,communication,1.0
1009105345520398041,location,1.0
1009114166350170842,amenities,1.0
1009114166350170842,cleanliness,1.0
1009114166350170842,communication,1.0
1009114731071562883,amenities,1.0
1009114731071562883,cleanliness,1.0
1009114731071562883,communication,1.0
1009152817535278540,cleanliness,1.0
1009152817535278540,communication,1.0
1009152817535278540,location,-1.0
1009152817535278540,value,1.0
1009166591799110085,amenities,0.3333333333333333
1009166591799110085,check_in,-0.3333333333333333
1009166591799110085,cleanliness,1.0
1009166591799110085,communication,0.8181818181818182
1009166591799110085,location,0.8333333333333334
1009166591799110085,value,1.0
1009193159100548868,amenities,-1.0
1009193159100548868,cleanliness,0.6666666666666666
1009193159100548868,communication,-0.2
1009193159100548868,location,1.0
1009203663943500814,amenities,1.0
1009203663943500814,check_in,1.0
1009203663943500814,cleanliness,1.0
1009203663943500814,communication,1.0
1009203663943500814,location,0.9047619047619048
1009203663943500814,value,1.0
1009253440777244804,amenities,1.0
1009253440777244804,cleanliness,0.4545454545454545
1009253440777244804,location,1.0
1009275878099139699,amenities,0.0
1009275878099139699,check_in,1.0
1009275878099139699,cleanliness,1.0
1009275878099139699,communication,1.0
1009275878099139699,location,1.0
1009275878099139699,value,1.0
1009352535238716556,cleanliness,1.0
1009352535238716556,communication,1.0
1009352535238716556,location,1.0
1009352535238716556,value,1.0
1009357390683985898,cleanliness,1.0
1009357390683985898,communication,1.0
1009357390683985898,location,1.0
1009403194622612901,cleanliness,1.0
1009403194622612901,communication,1.0
1009403194622612901,location,1.0
1009403194622612901,value,1.0
1009420697717484041,amenities,1.0
1009420697717484041,cleanliness,0.0
1009420697717484041,communication,1.0
1009420697717484041,location,1.0
1009420697717484041,value,1.0
1009490712595166474,amenities,1.0
1009490712595166474,check_in,1.0
1009490712595166474,cleanliness,1.0
1009490712595166474,communication,1.0
1009490712595166474,location,1.0
1009490712595166474,value,1.0
1009666402662745838,amenities,1.0
1009666402662745838,cleanliness,1.0
1009666402662745838,communication,1.0
1009666402662745838,location,1.0
1009666402662745838,value,1.0
1009670724856017554,amenities,1.0
1009670724856017554,check_in,1.0
1009670724856017554,cleanliness,1.0
1009670724856017554,communication,1.0
1009670724856017554,location,1.0
1009670724856017554,value,1.0
1009692489600093639,cleanliness,1.0
1009692489600093639,communication,1.0
1009692489600093639,location,1.0
1009692489600093639,value,1.0
1009699169315392156,amenities,-0.3333333333333333
1009699169315392156,check_in,1.0
1009699169315392156,cleanliness,0.7777777777777778
1009699169315392156,communication,0.7777777777777778
1009699169315392156,location,0.5555555555555556
1009699169315392156,value,1.0
1009884998171498057,check_in,1.0
1009884998171498057,cleanliness,1.0
1009884998171498057,communication,1.0
1009884998171498057,location,1.0
1009884998171498057,value,1.0
1009887226072264578,amenities,1.0
1009887226072264578,cleanliness,1.0
1009887226072264578,communication,1.0
1009887226072264578,location,1.0
1009887226072264578,value,1.0
1009927593559358740,amenities,0.5
1009927593559358740,check_in,1.0
1009927593559358740,cleanliness,1.0
1009927593559358740,communication,0.6
1009927593559358740,location,1.0
1009927593559358740,value,0.3333333333333333
1009956531317561974,communication,1.0
1009956531317561974,location,1.0
1009959959551023120,amenities,1.0
1009959959551023120,check_in,0.6
1009959959551023120,cleanliness,1.0
1009959959551023120,communication,0.945945945945946
1009959959551023120,location,1.0
1009959959551023120,value,1.0
1009961607700744395,amenities,1.0
1009961607700744395,cleanliness,1.0
1009961607700744395,communication,1.0
1009961607700744395,location,1.0
1009961607700744395,value,1.0
1009970904382778336,communication,1.0
1009970904382778336,location,1.0
1010096061993084058,amenities,-0.3333333333333333
1010096061993084058,cleanliness,0.8571428571428571
1010096061993084058,communication,1.0
1010096061993084058,location,1.0
1010096061993084058,value,1.0
1010096348202234750,amenities,0.4
1010096348202234750,check_in,1.0
1010096348202234750,cleanliness,0.875
1010096348202234750,communication,0.8095238095238095
1010096348202234750,location,1.0
1010096348202234750,value,1.0
1010207423473405192,check_in,1.0
1010207423473405192,cleanliness,0.6666666666666666
1010207423473405192,communication,1.0
1010207423473405192,location,1.0
1010262418133661435,amenities,-0.5
1010262418133661435,cleanliness,1.0
1010262418133661435,communication,0.7777777777777778
1010262418133661435,location,0.875
1010262418133661435,value,1.0
1010439487657345266,cleanliness,1.0
1010439487657345266,communication,0.0
1010439487657345266,location,1.0
1010485315121154133,amenities,-1.0
1010485315121154133,check_in,1.0
1010485315121154133,cleanliness,1.0
1010485315121154133,communication,1.0
1010485315121154133,location,1.0
1010485315121154133,value,-1.0
1010547645539610100,amenities,-0.3333333333333333
1010547645539610100,check_in,-1.0
1010547645539610100,cleanliness,0.8
1010547645539610100,communication,0.3846153846153846
1010547645539610100,location,0.75
1010657461838366125,cleanliness,0.7142857142857143
1010657461838366125,communication,1.0
1010657461838366125,location,0.75
1010657461838366125,value,1.0
1010673033373977430,amenities,0.0
1010673033373977430,cleanliness,0.7142857142857143
1010673033373977430,communication,0.75
1010673033373977430,location,1.0
1010673033373977430,value,1.0
1010693983010315563,amenities,1.0
1010693983010315563,check_in,-1.0
1010693983010315563,cleanliness,1.0
1010693983010315563,communication,1.0
1010693983010315563,location,1.0
1010693983010315563,value,1.0
1010707874602710249,amenities,1.0
1010707874602710249,cleanliness,1.0
1010707874602710249,communication,1.0
1010707874602710249,location,1.0
1010707874602710249,value,1.0
1010740825664096037,check_in,0.3333333333333333
1010740825664096037,cleanliness,1.0
1010740825664096037,communication,0.9230769230769232
1010740825664096037,location,1.0
1010740825664096037,value,0.7142857142857143
1011070139428778235,amenities,0.0
1011070139428778235,check_in,0.0
1011070139428778235,cleanliness,1.0
1011070139428778235,communication,1.0
1011070139428778235,location,0.6
1011070139428778235,value,1.0
1011142045560410998,amenities,0.0
1011142045560410998,cleanliness,0.1428571428571428
1011142045560410998,communication,1.0
1011142045560410998,location,0.7777777777777778
1011142045560410998,value,-1.0
1011242500996081820,cleanliness,1.0
1011242500996081820,communication,1.0
1011306047806397723,cleanliness,1.0
1011306047806397723,communication,1.0
1011306047806397723,location,1.0
1011306047806397723,value,1.0
1011346020242496403,check_in,1.0
1011346020242496403,cleanliness,1.0
1011346020242496403,communication,1.0
1011346020242496403,location,1.0
1011524001462685005,cleanliness,1.0
1011524001462685005,communication,1.0
1011524001462685005,location,1.0
1011524001462685005,value,1.0
1011528041513497662,amenities,0.0
1011528041513497662,check_in,1.0
1011528041513497662,cleanliness,1.0
1011528041513497662,communication,1.0
1011528041513497662,location,0.6
1011528041513497662,value,1.0
1012249342882424094,check_in,1.0
1012249342882424094,cleanliness,1.0
1012249342882424094,communication,-0.6
1012249342882424094,location,-0.3333333333333333
1012580984161557102,amenities,0.6
1012580984161557102,check_in,0.3333333333333333
1012580984161557102,cleanliness,1.0
1012580984161557102,communication,0.8461538461538461
1012580984161557102,location,0.935483870967742
1012580984161557102,value,0.8
1012698558179491954,amenities,1.0
1012698558179491954,check_in,1.0
1012698558179491954,cleanliness,1.0
1012698558179491954,communication,1.0
1012698558179491954,location,1.0
1012698558179491954,value,1.0
1012725948047040335,amenities,1.0
1012725948047040335,check_in,0.0
1012725948047040335,cleanliness,1.0
1012725948047040335,communication,0.8947368421052632
1012725948047040335,location,0.8888888888888888
1012725948047040335,value,1.0
1012767966433623348,communication,1.0
1012767966433623348,location,1.0
1012820902520149753,communication,1.0
1012820902520149753,location,1.0
1012820902520149753,value,1.0
1012921452877809953,amenities,0.0
1012921452877809953,check_in,-1.0
1012921452877809953,cleanliness,0.9
1012921452877809953,communication,1.0
1012921452877809953,location,1.0
1012921452877809953,value,1.0
